,clean_text,clean_tokens,reviews.doRecommend,reviews.rating,sentiment
4287,loved husbands 4th generation disappointed 5th generation 4th generation 2 speakers sound much louder current 5th generation purchased expecting quality sound better since use watch tv shows,"['loved', 'husbands', '4th', 'generation', 'disappointed', '5th', 'generation', '4th', 'generation', '2', 'speakers', 'sound', 'much', 'louder', 'current', '5th', 'generation', 'purchased', 'expecting', 'quality', 'sound', 'better', 'since', 'use', 'watch', 'tv', 'shows']",False,2,0
4288,good size space tv color good,"['good', 'size', 'space', 'tv', 'color', 'good']",True,5,1
4289,good inexpensive device still touch modern technology,"['good', 'inexpensive', 'device', 'still', 'touch', 'modern', 'technology']",True,5,1
4290,one last two years went daughter loves,"['one', 'last', 'two', 'years', 'went', 'daughter', 'loves']",True,5,1
4291,gave gift niece hospital loved able everything wanted easy use one set simple,"['gave', 'gift', 'niece', 'hospital', 'loved', 'able', 'everything', 'wanted', 'easy', 'use', 'one', 'set', 'simple']",True,5,1
4292,god camera could little better,"['god', 'camera', 'could', 'little', 'better']",True,3,0
4293,would gotten 5 stars screen light put dark screen reading adds make feel cluttered might price nice ereader,"['would', 'gotten', '5', 'stars', 'screen', 'light', 'put', 'dark', 'screen', 'reading', 'adds', 'make', 'feel', 'cluttered', 'might', 'price', 'nice', 'ereader']",True,4,1
4294,looking putin guest room good picture,"['looking', 'putin', 'guest', 'room', 'good', 'picture']",True,4,1
4295,battery seems die fast complaint,"['battery', 'seems', 'die', 'fast', 'complaint']",True,5,1
4296,bought grandson loves easy use,"['bought', 'grandson', 'loves', 'easy', 'use']",True,5,1
4297,table great experience available without hugh expense would recommend others,"['table', 'great', 'experience', 'available', 'without', 'hugh', 'expense', 'would', 'recommend', 'others']",True,4,1
4298,table great experience available without hugh expense would recommend others,"['table', 'great', 'experience', 'available', 'without', 'hugh', 'expense', 'would', 'recommend', 'others']",True,4,1
4299,wanted get something nice wife trick 'll get flowers next time,"['wanted', 'get', 'something', 'nice', 'wife', 'trick', ""'ll"", 'get', 'flowers', 'next', 'time']",True,5,1
4300,good picture sound quality handy size meets needs,"['good', 'picture', 'sound', 'quality', 'handy', 'size', 'meets', 'needs']",True,4,1
4301,looking reader basic functions,"['looking', 'reader', 'basic', 'functions']",True,4,1
4302,exactly wanted something use streaming apps tv used want something larger phone battery lasts days great purchase,"['exactly', 'wanted', 'something', 'use', 'streaming', 'apps', 'tv', 'used', 'want', 'something', 'larger', 'phone', 'battery', 'lasts', 'days', 'great', 'purchase']",True,5,1
4303,love great got early christmas gift friends son loves,"['love', 'great', 'got', 'early', 'christmas', 'gift', 'friends', 'son', 'loves']",True,5,1
4304,bought love love camera,"['bought', 'love', 'love', 'camera']",True,4,1
4305,old stopped working recently sure would connect new router checked best buy saw sale 60 great deal color especially like setup reading mode dims removes blue led light far read 5 books past 2 months flawless,"['old', 'stopped', 'working', 'recently', 'sure', 'would', 'connect', 'new', 'router', 'checked', 'best', 'buy', 'saw', 'sale', '60', 'great', 'deal', 'color', 'especially', 'like', 'setup', 'reading', 'mode', 'dims', 'removes', 'blue', 'led', 'light', 'far', 'read', '5', 'books', 'past', '2', 'months', 'flawless']",True,5,1
4306,looks nice ca n't wait try great price,"['looks', 'nice', 'ca', ""n't"", 'wait', 'try', 'great', 'price']",True,4,1
4307,tryed 16gb see different 8gb found little difference.may hold apps,"['tryed', '16gb', 'see', 'different', '8gb', 'found', 'little', 'difference.may', 'hold', 'apps']",True,5,1
4308,data previous self loaded seamless transition old new unit,"['data', 'previous', 'self', 'loaded', 'seamless', 'transition', 'old', 'new', 'unit']",True,5,1
4309,bought gift performed perfectly ca n't beat price,"['bought', 'gift', 'performed', 'perfectly', 'ca', ""n't"", 'beat', 'price']",True,4,1
4310,worked great returned one wantedbest buy took back full refund problems best buy alsome,"['worked', 'great', 'returned', 'one', 'wantedbest', 'buy', 'took', 'back', 'full', 'refund', 'problems', 'best', 'buy', 'alsome']",True,5,1
4311,looking 5 year old definitely worth price `` kiddie '' calls,"['looking', '5', 'year', 'old', 'definitely', 'worth', 'price', '``', 'kiddie', ""''"", 'calls']",True,5,1
4312,son loves product plays video games watch movies also use learning several learning apps download product,"['son', 'loves', 'product', 'plays', 'video', 'games', 'watch', 'movies', 'also', 'use', 'learning', 'several', 'learning', 'apps', 'download', 'product']",True,4,1
4313,brought 8 yr old son put would recommend product,"['brought', '8', 'yr', 'old', 'son', 'put', 'would', 'recommend', 'product']",True,3,0
4314,bought teenage daughter works beautifully great battery life,"['bought', 'teenage', 'daughter', 'works', 'beautifully', 'great', 'battery', 'life']",True,4,1
4315,purchased since bought grandson christmas slow considering price ok.i problems charger wo n't charge using charger needs plugged moved charge.for price ok,"['purchased', 'since', 'bought', 'grandson', 'christmas', 'slow', 'considering', 'price', 'ok.i', 'problems', 'charger', 'wo', ""n't"", 'charge', 'using', 'charger', 'needs', 'plugged', 'moved', 'charge.for', 'price', 'ok']",False,3,0
4316,amazing everything perfect came time,"['amazing', 'everything', 'perfect', 'came', 'time']",True,5,1
4317,great love watch shows play games keeps entertained,"['great', 'love', 'watch', 'shows', 'play', 'games', 'keeps', 'entertained']",True,5,1
4318,tablets best used personal reading clear like book dont sahre,"['tablets', 'best', 'used', 'personal', 'reading', 'clear', 'like', 'book', 'dont', 'sahre']",True,5,1
4319,using read books stream videos easy enjoyable,"['using', 'read', 'books', 'stream', 'videos', 'easy', 'enjoyable']",True,5,1
4320,decent camera clarity screen fast downloads,"['decent', 'camera', 'clarity', 'screen', 'fast', 'downloads']",True,5,1
4321,replaced older new version e-books transferred new one love,"['replaced', 'older', 'new', 'version', 'e-books', 'transferred', 'new', 'one', 'love']",True,5,1
4322,proprietary apps daughter liked could install basically worthless returned,"['proprietary', 'apps', 'daughter', 'liked', 'could', 'install', 'basically', 'worthless', 'returned']",False,1,0
4323,first curious updated version disappointed,"['first', 'curious', 'updated', 'version', 'disappointed']",False,1,0
4324,already son time get one daughter good learning tool,"['already', 'son', 'time', 'get', 'one', 'daughter', 'good', 'learning', 'tool']",True,4,1
4325,bought 25 year old son christmas loves,"['bought', '25', 'year', 'old', 'son', 'christmas', 'loves']",True,5,1
4326,bought christmas gift son holds lot games easy use,"['bought', 'christmas', 'gift', 'son', 'holds', 'lot', 'games', 'easy', 'use']",True,5,1
4327,bought toddlers far seems hold well quirky rules accounts product overall good need,"['bought', 'toddlers', 'far', 'seems', 'hold', 'well', 'quirky', 'rules', 'accounts', 'product', 'overall', 'good', 'need']",True,4,1
4328,great product great price would definitely recommend anybody especially good college students people read books etc,"['great', 'product', 'great', 'price', 'would', 'definitely', 'recommend', 'anybody', 'especially', 'good', 'college', 'students', 'people', 'read', 'books', 'etc']",True,5,1
4329,product fine would definitely recommended friend,"['product', 'fine', 'would', 'definitely', 'recommended', 'friend']",True,5,1
4330,easy use love things,"['easy', 'use', 'love', 'things']",True,5,1
4331,nice games keeping social media,"['nice', 'games', 'keeping', 'social', 'media']",True,5,1
4332,amazing daughter loves reading watching netflix going online look things etc loves touchscreen aspect settings advanced user friendly easy navigate lots great features low price negative camera best quality important,"['amazing', 'daughter', 'loves', 'reading', 'watching', 'netflix', 'going', 'online', 'look', 'things', 'etc', 'loves', 'touchscreen', 'aspect', 'settings', 'advanced', 'user', 'friendly', 'easy', 'navigate', 'lots', 'great', 'features', 'low', 'price', 'negative', 'camera', 'best', 'quality', 'important']",True,5,1
4333,nice size screenlike feachers included storage goodexcellent color clarity,"['nice', 'size', 'screenlike', 'feachers', 'included', 'storage', 'goodexcellent', 'color', 'clarity']",True,5,1
4334,like read books good older,"['like', 'read', 'books', 'good', 'older']",True,4,1
4335,nice reading sometimes screen little slow hate ads main screen,"['nice', 'reading', 'sometimes', 'screen', 'little', 'slow', 'hate', 'ads', 'main', 'screen']",True,5,1
4336,connectivity okay setup access navigation little clumsy overall good product good price category,"['connectivity', 'okay', 'setup', 'access', 'navigation', 'little', 'clumsy', 'overall', 'good', 'product', 'good', 'price', 'category']",True,4,1
4337,nice little since n't lot great size took little getting use working little comfortable,"['nice', 'little', 'since', ""n't"", 'lot', 'great', 'size', 'took', 'little', 'getting', 'use', 'working', 'little', 'comfortable']",True,4,1
4338,problem recharge battery every 4-5 hrs great item,"['problem', 'recharge', 'battery', 'every', '4-5', 'hrs', 'great', 'item']",True,4,1
4339,read huge number books format perfect right balance screen size easy carrying also great audible users want install micro sd card though also use watch netflix like although n't leaves lot desired looking give pass lot system lag wifi reception terrible even areas devices show strong signal also know ca n't access apps google play store locked none bothers like said use read/listen books device works perfectly bottom line want reading platform extra functionality work well 're looking full android experience look elsewhere,"['read', 'huge', 'number', 'books', 'format', 'perfect', 'right', 'balance', 'screen', 'size', 'easy', 'carrying', 'also', 'great', 'audible', 'users', 'want', 'install', 'micro', 'sd', 'card', 'though', 'also', 'use', 'watch', 'netflix', 'like', 'although', ""n't"", 'leaves', 'lot', 'desired', 'looking', 'give', 'pass', 'lot', 'system', 'lag', 'wifi', 'reception', 'terrible', 'even', 'areas', 'devices', 'show', 'strong', 'signal', 'also', 'know', 'ca', ""n't"", 'access', 'apps', 'google', 'play', 'store', 'locked', 'none', 'bothers', 'like', 'said', 'use', 'read/listen', 'books', 'device', 'works', 'perfectly', 'bottom', 'line', 'want', 'reading', 'platform', 'extra', 'functionality', 'work', 'well', ""'re"", 'looking', 'full', 'android', 'experience', 'look', 'elsewhere']",True,4,1
4340,ok need account order download free apps,"['ok', 'need', 'account', 'order', 'download', 'free', 'apps']",True,3,0
4341,bought low-priced test travel replacement 14-pounds laptop wound taking month-long trip country superb email online transactions like buying theatre tix finding making various reservations also outstanding performance videos music 70 suggest buy usb-mini cable buy one superb devices yokod,"['bought', 'low-priced', 'test', 'travel', 'replacement', '14-pounds', 'laptop', 'wound', 'taking', 'month-long', 'trip', 'country', 'superb', 'email', 'online', 'transactions', 'like', 'buying', 'theatre', 'tix', 'finding', 'making', 'various', 'reservations', 'also', 'outstanding', 'performance', 'videos', 'music', '70', 'suggest', 'buy', 'usb-mini', 'cable', 'buy', 'one', 'superb', 'devices', 'yokod']",True,5,1
4342,good price works well best buy sales associate helpful selecting product,"['good', 'price', 'works', 'well', 'best', 'buy', 'sales', 'associate', 'helpful', 'selecting', 'product']",True,4,1
4343,bought son works great great,"['bought', 'son', 'works', 'great', 'great']",True,5,1
4344,good daughter loves gets annoyed battery runs quickly,"['good', 'daughter', 'loves', 'gets', 'annoyed', 'battery', 'runs', 'quickly']",True,5,1
4345,money highly recommended great linked netflix disney movies etc,"['money', 'highly', 'recommended', 'great', 'linked', 'netflix', 'disney', 'movies', 'etc']",True,5,1
4346,worked without hitch bought father shy 80 couple instructions using without assistance,"['worked', 'without', 'hitch', 'bought', 'father', 'shy', '80', 'couple', 'instructions', 'using', 'without', 'assistance']",True,5,1
4347,bought fianc ca n't get enough awesome purchase,"['bought', 'fianc', 'ca', ""n't"", 'get', 'enough', 'awesome', 'purchase']",True,5,1
4348,godchild loves works well n't problems,"['godchild', 'loves', 'works', 'well', ""n't"", 'problems']",True,5,1
4349,bad turned big advertising tool many apps dont work camera good,"['bad', 'turned', 'big', 'advertising', 'tool', 'many', 'apps', 'dont', 'work', 'camera', 'good']",False,1,0
4350,awesome .. love,"['awesome', '..', 'love']",True,5,1
4351,love everything new good go work related stuff even basic movie watching emails,"['love', 'everything', 'new', 'good', 'go', 'work', 'related', 'stuff', 'even', 'basic', 'movie', 'watching', 'emails']",True,5,1
4352,bought cheaper tablets past however sales associate recommend 10 dollars far really impressed difference quality,"['bought', 'cheaper', 'tablets', 'past', 'however', 'sales', 'associate', 'recommend', '10', 'dollars', 'far', 'really', 'impressed', 'difference', 'quality']",True,5,1
